age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,anual_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,year_birth,monthly_income,number_children,remote_work
35,Yes,Unknown,303.0,Unknown,27.0,3,Unknown,1797,3,Male,84.0,3,2,Sales Executive,4,Unknown,5813.0,13492.0,1,Yes,Unknown,18.0,3,4,80.0,0.0,0,2,3,10,0,7,7,1988,484.42,,No
35,No,Non Travel,1180.0,Research & Development,2.0,2,Medical,1804,2,Male,90.0,3,2,Manufacturing Director,4,Divorced,7350.56,24442.0,2,Yes,No,14.0,3,3,,1.0,15,6,3,7,0,1,7,1988,612.55,,No
30,No,Unknown,1092.0,Unknown,10.0,3,Medical,1816,1,Female,64.0,3,3,Manufacturing Director,3,Single,9667.0,2739.0,9,Yes,No,14.0,3,2,,0.0,9,3,3,7,0,0,2,1993,805.58,,No
46,Yes,Travel Rarely,261.0,Unknown,19.0,2,Medical,1821,4,Female,66.0,3,2,Healthcare Representative,2,Married,7812.92,10842.0,4,Yes,No,22.0,4,4,,1.0,13,2,4,9,7,3,7,1977,651.08,,No
45,No,Non Travel,589.0,Unknown,2.0,4,Unknown,0,3,Female,67.0,3,2,Sales Executive,3,Married,5154.0,19665.0,4,Yes,Unknown,22.0,4,2,,2.0,10,3,4,8,0,5,7,1978,429.5,,No
43,No,Travel Frequently,1422.0,Unknown,2.0,4,Life Sciences,1849,1,Male,92.0,3,2,Sales Executive,4,Married,5675.0,19246.0,1,Yes,Unknown,20.0,4,3,,1.0,7,5,3,7,0,7,7,1980,472.92,,No
46,Yes,Unknown,807.05,Unknown,10.0,3,Life Sciences,1869,3,Female,64.0,3,3,Sales Executive,2,Unknown,7314.0,14011.0,5,Yes,Unknown,21.0,4,3,80.0,3.0,14,2,3,8,0,0,7,1977,609.5,,Yes
40,No,Travel Rarely,1137.0,Research & Development,1.0,4,Unknown,0,1,Male,98.0,3,4,Manager,1,Unknown,17421.96,18991.0,2,Yes,Unknown,11.0,3,1,,1.0,22,3,0,19,0,11,16,1983,1451.83,,Yes
27,No,Travel Rarely,511.0,Sales,2.0,2,Unknown,1898,1,Female,89.0,4,2,Sales Executive,3,Single,6982.03,26997.0,0,Yes,No,14.0,3,2,,0.0,9,5,2,8,0,0,7,1996,581.84,,No
42,No,Unknown,1396.0,Unknown,6.0,3,Medical,1911,3,Male,83.0,3,3,Research Director,1,Married,16089.84,14842.0,9,Yes,No,13.0,3,2,80.0,1.0,18,3,4,13,0,5,7,1981,1340.82,,Yes
26,No,Travel Frequently,1096.0,Unknown,6.0,3,Other,0,3,Male,61.0,4,1,Laboratory Technician,4,Married,3299.17,7102.0,0,Yes,No,18.0,3,1,,1.0,8,3,3,7,0,7,7,1997,274.93,,Yes
28,No,Travel Frequently,807.05,Unknown,1.0,2,Life Sciences,1927,3,Male,42.0,2,2,Sales Executive,4,Married,6982.03,19255.0,1,Yes,Unknown,12.0,3,3,,1.0,7,2,3,7,0,0,7,1995,581.84,,Yes
47,No,Unknown,1169.0,Unknown,14.0,4,Unknown,1934,3,Male,64.0,3,2,Research Scientist,2,Married,3314.25,2125.0,8,Yes,Unknown,18.0,3,3,80.0,1.0,0,4,4,8,0,1,7,1976,276.19,,No
34,No,Travel Rarely,1239.0,Unknown,13.0,4,Medical,1951,4,Male,39.0,3,3,Sales Executive,3,Divorced,6982.03,22914.0,1,Yes,No,18.0,3,3,,1.0,9,2,2,8,0,1,1,1989,581.84,,Yes
26,No,Unknown,157.0,Research & Development,1.0,3,Medical,1952,3,Male,95.0,3,1,Laboratory Technician,1,Single,3299.17,20006.0,0,Yes,No,13.0,3,4,,0.0,8,6,0,7,0,7,6,1997,274.93,,Yes
27,No,Travel Rarely,954.0,Unknown,9.0,3,Unknown,1965,4,Male,44.0,3,2,Sales Executive,4,Unknown,6982.03,5099.0,1,Yes,Unknown,14.0,3,1,,0.0,0,5,0,7,0,0,7,1996,581.84,,No
31,Yes,Travel Frequently,754.0,Sales,26.0,4,Marketing,1967,1,Male,63.0,3,2,Sales Executive,4,Unknown,6982.03,21075.0,1,Yes,Yes,11.0,3,3,,0.0,10,4,3,10,0,0,8,1992,581.84,,Yes
33,No,Travel Frequently,1303.0,Unknown,7.0,2,Life Sciences,0,4,Male,65.99,3,2,Healthcare Representative,3,Divorced,7812.92,18079.0,1,Yes,Unknown,20.0,0,3,,3.0,9,2,3,9,0,2,8,1990,651.08,,Yes
31,No,Unknown,697.0,Unknown,10.0,3,Unknown,1979,3,Female,40.0,3,3,Research Director,3,Married,16089.84,26862.0,4,Yes,No,20.0,4,3,,1.0,13,2,4,11,0,4,8,1992,1340.82,,Yes
35,No,Unknown,1395.0,Unknown,9.0,4,Medical,2008,2,Male,48.0,3,2,Research Scientist,3,Unknown,5098.0,18698.0,1,Yes,No,19.0,3,2,,0.0,10,5,3,10,0,0,8,1988,424.83,,Yes
33,No,Travel Rarely,501.0,Unknown,15.0,2,Unknown,2009,2,Female,95.0,3,2,Healthcare Representative,4,Married,7812.92,21653.0,0,Yes,Yes,13.0,0,1,,1.0,0,6,3,9,0,8,1,1990,651.08,,Yes
39,No,Travel Rarely,116.0,Unknown,24.0,1,Life Sciences,2014,1,Male,52.0,3,2,Research Scientist,4,Single,3314.25,5340.0,7,Yes,No,13.0,0,1,,0.0,0,2,3,7,0,1,7,1984,276.19,,No
36,No,Travel Rarely,557.0,Unknown,46.0,3,Unknown,0,4,Female,94.0,2,3,Sales Executive,4,Married,6982.03,12695.0,0,Yes,No,19.0,3,3,,2.0,10,2,3,9,0,3,4,1987,581.84,,Yes
41,No,Travel Rarely,582.0,Unknown,28.0,4,Life Sciences,2034,1,Female,60.0,2,4,Manufacturing Director,2,Married,13570.0,5640.0,0,Yes,No,23.0,0,3,,1.0,21,3,3,20,0,0,10,1982,1130.83,,Yes
34,No,Unknown,704.0,Sales,28.0,3,Marketing,2035,4,Female,95.0,2,2,Sales Executive,3,Married,6712.0,8978.0,1,Yes,No,21.0,4,4,,2.0,8,2,3,8,0,1,7,1989,559.33,,No
38,No,Travel Rarely,807.05,Unknown,10.0,2,Unknown,0,1,Female,100.0,3,2,Sales Executive,4,Married,6982.03,5982.0,1,Yes,No,11.0,3,3,,1.0,10,1,3,10,0,1,9,1985,581.84,,Yes
39,No,Travel Rarely,613.0,Unknown,6.0,1,Unknown,2062,4,Male,42.0,2,3,Healthcare Representative,1,Unknown,9991.0,21457.0,4,Yes,Unknown,15.0,3,1,80.0,1.0,0,5,3,7,0,1,7,1984,832.58,,Yes
34,No,Travel Rarely,419.0,Unknown,7.0,4,Unknown,28,1,Female,53.0,3,3,Research Director,2,Single,16089.84,21293.0,0,Yes,No,11.0,0,3,,0.0,0,4,3,12,6,2,11,1989,1340.82,,No
44,No,Travel Rarely,477.0,Unknown,7.0,4,Medical,0,1,Female,42.0,2,3,Healthcare Representative,4,Married,10248.0,2094.0,3,Yes,Unknown,14.0,0,4,,1.0,24,4,3,22,0,5,17,1979,854.0,,Yes
46,No,Unknown,1211.0,Unknown,5.0,4,Unknown,62,1,Male,98.0,3,2,Sales Executive,4,Single,6982.03,20445.0,4,Yes,Unknown,21.0,0,3,,0.0,14,4,3,9,0,0,8,1977,581.84,,Yes
41,No,Travel Frequently,857.0,Research & Development,10.0,3,Life Sciences,199,4,Male,91.0,2,4,Manager,1,Divorced,17421.96,12888.0,4,Yes,Unknown,13.0,3,2,,1.0,0,2,2,7,0,7,7,1982,1451.83,,No
39,No,Unknown,505.0,Research & Development,2.0,4,Unknown,343,3,Female,64.0,3,3,Healthcare Representative,3,Single,10938.0,6420.0,0,Yes,No,25.0,4,4,,0.0,20,1,3,19,0,11,8,1984,911.5,,No
42,No,Travel Rarely,269.0,Unknown,2.0,3,Medical,351,4,Female,56.0,2,1,Laboratory Technician,1,Divorced,2593.0,8007.0,0,Yes,Yes,11.0,3,3,80.0,1.0,10,4,3,9,0,7,8,1981,216.08,,Yes
33,No,Travel Frequently,553.0,Research & Development,5.0,4,Unknown,428,4,Female,74.0,3,3,Manager,2,Married,11878.0,23364.0,6,Yes,Unknown,11.0,0,2,80.0,2.0,12,2,3,10,0,8,8,1990,989.83,,Yes
35,No,Travel Rarely,1296.0,Unknown,5.0,4,Technical Degree,464,3,Male,62.0,3,3,Manufacturing Director,2,Single,8095.0,18264.0,0,Yes,No,13.0,3,4,80.0,0.0,17,5,3,16,0,0,13,1988,674.58,,Yes
33,Yes,Travel Rarely,1277.0,Unknown,15.0,1,Medical,0,2,Male,56.0,3,3,Manager,3,Married,17421.96,24619.0,7,Yes,Unknown,12.0,3,4,,0.0,15,2,4,7,0,7,7,1990,1451.83,,Yes
40,No,Travel Rarely,302.0,Unknown,6.0,3,Life Sciences,0,2,Female,75.0,3,4,Manufacturing Director,3,Single,7350.56,20364.0,7,Yes,No,15.0,3,3,,0.0,22,3,3,20,0,5,13,1983,612.55,,No
41,No,Travel Rarely,427.0,Unknown,10.0,4,Human Resources,731,2,Male,73.0,2,2,Manager,4,Divorced,17421.96,8861.0,3,Yes,No,15.0,3,2,,3.0,23,2,2,21,0,12,6,1982,1451.83,,No
27,No,Unknown,975.0,Unknown,7.0,3,Unknown,764,4,Female,55.0,2,2,Healthcare Representative,1,Unknown,7812.92,23398.0,8,Yes,No,19.0,3,1,,0.0,0,2,1,7,0,0,7,1996,651.08,,No
52,No,Travel Rarely,621.0,Unknown,3.0,4,Marketing,0,3,Male,31.0,2,4,Manager,1,Unknown,16856.0,10084.0,1,Yes,Unknown,11.0,3,1,,0.0,0,3,4,34,0,1,16,1971,1404.67,,Yes
51,No,Travel Rarely,1318.0,Unknown,26.0,4,Marketing,851,1,Female,66.0,3,4,Manager,3,Married,17421.96,5594.0,2,Yes,No,14.0,3,3,,1.0,0,2,2,20,0,4,17,1972,1451.83,,No
47,No,Travel Rarely,249.0,Unknown,2.0,2,Marketing,903,3,Female,35.0,3,2,Sales Executive,4,Unknown,4537.0,17783.0,0,Yes,Unknown,22.0,4,1,,1.0,8,2,3,7,0,7,7,1976,378.08,,Yes
50,No,Non Travel,881.0,Research & Development,2.0,4,Unknown,905,1,Male,98.0,3,4,Manager,1,Divorced,17924.0,4544.0,1,Yes,Unknown,11.0,3,4,,1.0,31,3,3,31,0,14,7,1973,1493.67,,No
35,No,Travel Rarely,1137.0,Research & Development,21.0,1,Life Sciences,942,4,Female,51.0,3,2,Healthcare Representative,4,Married,4014.0,19170.0,1,Yes,Unknown,25.0,4,4,,1.0,10,2,1,10,0,0,7,1988,334.5,,Yes
39,No,Travel Rarely,466.0,Unknown,1.0,1,Unknown,1026,4,Female,65.0,2,4,Manufacturing Director,4,Married,12742.0,7060.0,1,Yes,No,16.0,3,3,,1.0,0,3,3,21,0,11,8,1984,1061.83,,Yes
39,No,Travel Frequently,945.0,Unknown,22.0,3,Medical,0,4,Female,82.0,3,3,Manufacturing Director,1,Single,7350.56,5083.0,1,Yes,Unknown,13.0,3,3,,0.0,0,2,3,21,0,2,8,1984,612.55,,No
41,No,Unknown,509.0,Unknown,7.0,2,Unknown,1085,2,Female,43.0,4,1,Research Scientist,3,Unknown,3376.0,18863.0,1,Yes,No,13.0,3,3,80.0,0.0,0,3,3,10,0,0,8,1982,281.33,,No
44,Yes,Unknown,1376.0,Human Resources,1.0,2,Medical,0,2,Male,91.0,2,3,Human Resources,1,Married,10482.0,2326.0,9,Yes,No,14.0,0,4,80.0,1.0,24,1,3,20,0,3,6,1979,873.5,,Yes
42,No,Unknown,469.0,Unknown,2.0,2,Medical,1109,4,Male,35.0,3,4,Manager,1,Unknown,17421.96,14399.0,0,Yes,No,17.0,3,4,,1.0,23,3,3,22,0,13,7,1981,1451.83,,No
52,No,Travel Rarely,994.0,Unknown,7.0,4,Life Sciences,1118,2,Male,87.0,3,3,Healthcare Representative,2,Single,7812.92,15322.0,7,Yes,Unknown,19.0,3,4,,0.0,18,4,0,8,0,4,0,1971,651.08,,Yes
38,No,Unknown,433.0,Unknown,1.0,3,Unknown,1152,3,Male,37.0,4,1,Human Resources,3,Unknown,4706.75,6004.0,1,Yes,No,13.0,3,4,,1.0,7,2,4,7,0,5,0,1985,392.23,,Yes
46,No,Unknown,991.0,Human Resources,1.0,2,Life Sciences,0,4,Female,44.0,3,1,Human Resources,1,Unknown,4706.75,22957.0,6,Yes,Unknown,12.0,3,3,80.0,0.0,10,3,4,7,0,5,7,1977,392.23,,Yes
35,No,Unknown,482.0,Unknown,4.0,4,Life Sciences,1350,3,Male,87.0,3,2,Research Scientist,3,Single,4249.0,2690.0,1,Yes,Unknown,11.0,3,2,,0.0,0,3,3,9,0,1,1,1988,354.08,,No
28,No,Travel Rarely,1083.0,Research & Development,29.0,1,Life Sciences,1514,3,Male,96.0,1,2,Manufacturing Director,2,Married,6549.0,3173.0,1,Yes,Unknown,14.0,0,2,,2.0,8,2,2,8,0,1,7,1995,545.75,,Yes
44,No,Unknown,136.0,Unknown,28.0,3,Life Sciences,1523,4,Male,32.0,3,4,Research Director,1,Married,16089.84,22074.0,3,Yes,No,13.0,3,3,,1.0,0,1,4,20,0,14,17,1979,1340.82,,Yes
50,No,Unknown,333.0,Unknown,22.0,3,Unknown,1539,3,Male,88.0,1,4,Research Director,4,Unknown,14411.0,24450.0,1,Yes,Unknown,13.0,3,4,,0.0,0,2,3,32,0,13,9,1973,1200.92,,No
55,No,Travel Rarely,685.0,Unknown,23.0,3,Marketing,0,3,Male,60.0,2,2,Manager,4,Unknown,19586.0,23037.0,1,Yes,No,21.0,4,3,80.0,1.0,36,3,3,36,0,2,13,1968,1632.17,,Yes
39,No,Unknown,1462.0,Sales,6.0,3,Unknown,1588,4,Male,38.0,4,3,Sales Executive,3,Married,8237.0,4658.0,2,Yes,No,11.0,3,1,,1.0,11,3,3,7,0,7,6,1984,686.42,,Yes
49,No,Unknown,722.0,Research & Development,13.0,4,Unknown,1617,1,Female,84.0,3,1,Laboratory Technician,1,Unknown,3211.0,22102.0,1,Yes,Unknown,14.0,3,4,,1.0,10,3,2,9,0,1,4,1974,267.58,,Yes
45,No,Unknown,807.05,Unknown,28.0,2,Technical Degree,1719,4,Female,48.0,2,4,Research Director,2,Single,16704.0,17119.0,1,Yes,Unknown,11.0,0,3,,0.0,21,2,3,21,6,8,6,1978,1392.0,,No
46,No,Unknown,1277.0,Unknown,2.0,3,Unknown,0,3,Male,74.0,3,3,Sales Executive,4,Unknown,6982.03,5596.0,4,Yes,Unknown,12.0,3,2,,1.0,0,5,2,10,0,0,3,1977,581.84,,No
27,No,Unknown,1131.0,Unknown,15.0,3,Unknown,1870,4,Female,77.0,2,1,Research Scientist,1,Married,4774.0,23844.0,0,Yes,No,19.0,3,4,,1.0,0,2,0,7,0,7,3,1996,397.83,,No
42,No,Travel Rarely,300.0,Unknown,2.0,3,Unknown,2031,1,Male,56.0,3,2,Manager,3,Married,17421.96,17312.0,5,Yes,Unknown,11.0,3,1,,0.0,24,2,2,22,0,4,14,1981,1451.83,,Yes
49,No,Unknown,1023.0,Sales,2.0,3,Unknown,2065,4,Male,63.0,2,2,Sales Executive,2,Married,6982.03,13243.0,2,Yes,Unknown,14.0,3,4,80.0,0.0,17,3,2,9,0,0,8,1974,581.84,,Yes
29,No,Travel Rarely,153.0,Unknown,15.0,2,Life Sciences,15,4,Female,49.0,2,2,Laboratory Technician,3,Single,3299.17,12682.0,0,Yes,Yes,12.0,3,4,,0.0,10,3,3,9,0,0,8,1994,274.93,,Yes
34,No,Non Travel,1065.0,Unknown,12.0,4,Marketing,60,1,Male,72.0,3,2,Sales Executive,3,Unknown,4568.0,10034.0,0,Yes,No,20.0,4,3,,0.0,0,2,3,9,0,8,7,1989,380.67,,No
37,No,Unknown,1115.0,Unknown,1.0,4,Unknown,0,1,Male,51.0,2,2,Manufacturing Director,3,Divorced,5993.0,2689.0,1,Yes,No,18.0,3,3,80.0,1.0,0,2,0,7,0,0,7,1986,499.42,,No
36,No,Unknown,1195.0,Unknown,11.0,3,Unknown,85,2,Male,95.0,2,2,Manufacturing Director,2,Single,6499.0,22656.0,1,Yes,No,13.0,3,3,,0.0,6,3,3,6,0,0,3,1987,541.58,,Yes
45,No,Unknown,1316.0,Unknown,29.0,3,Unknown,0,3,Male,83.0,3,1,Research Scientist,4,Single,3452.0,9752.0,5,Yes,Unknown,13.0,3,2,,0.0,9,2,2,6,0,0,3,1978,287.67,,Yes
29,No,Travel Rarely,665.0,Unknown,15.0,3,Unknown,346,3,Male,60.0,3,1,Research Scientist,4,Unknown,3314.25,22673.0,1,Yes,No,19.0,3,1,,0.0,6,1,3,6,0,1,5,1994,276.19,,No
26,No,Unknown,1479.0,Unknown,1.0,3,Unknown,384,3,Female,84.0,3,2,Manufacturing Director,2,Unknown,6397.0,26767.0,1,Yes,No,20.0,4,1,80.0,1.0,6,6,1,6,0,1,4,1997,533.08,,No
28,No,Unknown,304.0,Unknown,9.0,4,Life Sciences,498,2,Male,92.0,3,2,Sales Executive,4,Single,6982.03,20750.0,1,Yes,No,16.0,3,4,,0.0,0,1,3,7,0,0,7,1995,581.84,,Yes
42,No,Travel Frequently,1368.0,Unknown,30.0,4,Technical Degree,551,4,Female,65.99,2,2,Healthcare Representative,4,Married,7812.92,4386.0,0,Yes,No,11.0,3,4,80.0,3.0,7,4,4,6,0,0,4,1981,651.08,,Yes
31,No,Travel Rarely,828.0,Sales,2.0,1,Life Sciences,604,2,Male,77.0,3,2,Sales Executive,4,Unknown,6982.03,8346.0,4,Yes,Yes,13.0,3,3,80.0,0.0,10,2,4,6,0,0,5,1992,581.84,,Yes
37,No,Travel Rarely,799.0,Unknown,47.0,3,Unknown,0,4,Female,59.0,3,3,Manufacturing Director,4,Single,7350.56,23848.0,4,Yes,Unknown,17.0,3,4,,0.0,0,3,4,6,0,1,2,1986,612.55,,Yes
37,No,Non Travel,142.0,Unknown,9.0,4,Unknown,626,1,Male,69.0,3,3,Sales Executive,2,Divorced,6982.03,24666.0,1,Yes,No,13.0,3,4,,1.0,9,6,3,9,0,7,7,1986,581.84,,No
37,No,Travel Rarely,446.0,Unknown,1.0,4,Life Sciences,0,2,Female,65.0,3,2,Manufacturing Director,2,Married,7350.56,15701.0,6,Yes,Unknown,12.0,3,2,,1.0,8,2,2,6,0,4,3,1986,612.55,,No
24,No,Travel Rarely,691.0,Unknown,23.0,3,Medical,0,2,Male,89.0,4,1,Research Scientist,4,Unknown,2725.0,21630.0,1,Yes,Unknown,11.0,3,2,,2.0,0,3,3,6,0,1,4,1999,227.08,,Yes
50,No,Unknown,1246.0,Unknown,3.0,3,Unknown,644,1,Male,99.0,3,2,Manager,2,Married,17421.96,7999.0,1,Yes,No,11.0,3,3,80.0,1.0,0,2,3,32,0,10,7,1973,1451.83,,No
34,No,Unknown,254.0,Unknown,1.0,2,Life Sciences,649,2,Male,83.0,2,1,Research Scientist,4,Unknown,3622.0,22794.0,1,Yes,Yes,13.0,3,4,,1.0,6,3,3,6,0,1,3,1989,301.83,,Yes
27,No,Travel Frequently,1410.0,Unknown,3.0,1,Medical,714,4,Female,71.0,4,2,Sales Executive,4,Unknown,6982.03,16673.0,1,Yes,Unknown,20.0,0,2,80.0,2.0,0,3,3,6,0,0,4,1996,581.84,,No
25,No,Unknown,883.0,Sales,42.0,1,Unknown,781,4,Female,32.0,3,2,Sales Executive,4,Single,6180.0,22807.0,1,Yes,No,23.0,4,2,,0.0,6,5,2,6,0,1,4,1998,515.0,,No
34,No,Unknown,304.0,Sales,25.0,3,Other,0,4,Male,60.0,3,2,Sales Executive,4,Single,6274.0,18686.0,1,Yes,No,22.0,4,3,,0.0,6,5,3,6,0,1,4,1989,522.83,,Yes
34,No,Unknown,121.0,Research & Development,2.0,4,Unknown,804,3,Female,86.0,2,1,Research Scientist,1,Unknown,4381.0,7530.0,1,Yes,Unknown,11.0,0,3,80.0,0.0,6,3,3,6,0,1,3,1989,365.08,,Yes
35,No,Unknown,950.0,Unknown,7.0,3,Other,0,3,Male,59.0,3,3,Manufacturing Director,3,Single,7350.56,18869.0,3,Yes,No,21.0,4,2,,0.0,17,3,4,8,0,1,6,1988,612.55,,No
35,No,Unknown,1343.0,Unknown,16.0,1,Medical,856,1,Female,53.0,2,1,Research Scientist,1,Unknown,2559.0,17852.0,1,Yes,Unknown,11.0,3,4,,0.0,6,3,2,6,0,1,1,1988,213.25,,No
33,No,Unknown,827.0,Research & Development,1.0,4,Unknown,998,3,Female,84.0,4,2,Healthcare Representative,2,Married,5488.0,20161.0,1,Yes,Yes,13.0,3,1,,1.0,0,2,3,6,0,1,2,1990,457.33,,Yes
29,No,Unknown,1107.0,Unknown,28.0,4,Life Sciences,1120,3,Female,93.0,3,1,Research Scientist,4,Divorced,2514.0,26968.0,4,Yes,No,22.0,4,1,,1.0,11,1,3,7,0,1,7,1994,209.5,,No
29,No,Travel Frequently,490.0,Research & Development,10.0,3,Unknown,1143,4,Female,61.0,3,1,Research Scientist,2,Divorced,3314.25,17940.0,0,Yes,No,14.0,3,4,,2.0,8,2,2,7,0,1,1,1994,276.19,,Yes
34,No,Unknown,1400.0,Unknown,9.0,1,Life Sciences,0,2,Female,70.0,3,2,Sales Executive,3,Married,6982.03,5829.0,1,Yes,Unknown,20.0,4,1,80.0,0.0,0,3,2,6,0,1,3,1989,581.84,,No
28,No,Travel Rarely,1179.0,Unknown,19.0,4,Medical,0,4,Male,78.0,2,1,Laboratory Technician,1,Married,3196.0,12449.0,1,Yes,Unknown,12.0,3,3,,3.0,6,2,3,6,0,3,3,1995,266.33,,No
44,No,Unknown,1117.0,Unknown,2.0,1,Life Sciences,0,1,Female,72.0,4,1,Research Scientist,4,Married,3314.25,19982.0,1,Yes,Unknown,13.0,3,4,,1.0,10,5,3,10,0,7,7,1979,276.19,,No
31,No,Travel Rarely,1332.0,Research & Development,11.0,2,Unknown,1251,3,Male,80.0,3,2,Healthcare Representative,1,Married,7812.92,17089.0,1,Yes,Yes,12.0,0,4,,0.0,6,2,2,6,0,0,1,1992,651.08,,No
26,No,Unknown,583.0,Research & Development,4.0,2,Life Sciences,0,3,Male,53.0,3,1,Research Scientist,4,Unknown,3314.25,9973.0,1,Yes,Yes,20.0,4,2,80.0,0.0,0,2,2,8,0,2,2,1997,276.19,,No
47,No,Travel Rarely,465.0,Unknown,1.0,3,Unknown,1438,1,Male,74.0,3,1,Research Scientist,4,Unknown,3420.0,10205.0,7,Yes,No,12.0,3,3,80.0,1.0,17,2,2,6,0,1,2,1976,285.0,,Yes
37,No,Unknown,1413.0,Research & Development,5.0,2,Unknown,0,3,Male,84.0,4,1,Laboratory Technician,3,Single,3299.17,25470.0,0,Yes,No,14.0,3,1,,0.0,7,2,1,6,0,1,3,1986,274.93,,No
32,No,Unknown,1200.0,Unknown,1.0,4,Unknown,1574,4,Male,65.99,3,2,Research Scientist,1,Married,4087.0,25174.0,4,Yes,Unknown,14.0,3,2,,1.0,9,3,2,6,0,1,2,1991,340.58,,Yes
32,No,Unknown,977.0,Unknown,2.0,3,Medical,1671,4,Male,45.0,3,2,Research Scientist,2,Divorced,3314.25,25518.0,0,Yes,No,13.0,3,3,,2.0,10,4,2,9,0,1,6,1991,276.19,,Yes
33,No,Non Travel,530.0,Unknown,16.0,3,Life Sciences,0,3,Female,36.0,3,2,Sales Executive,4,Unknown,5368.0,16130.0,1,Yes,Yes,25.0,4,3,80.0,1.0,7,2,3,6,0,1,2,1990,447.33,,No
47,Yes,Unknown,1093.0,Sales,9.0,3,Unknown,0,3,Male,82.0,1,4,Sales Executive,3,Married,12936.0,24164.0,7,Yes,No,11.0,0,3,,0.0,25,3,1,23,0,14,10,1976,1078.0,,Yes
41,Yes,Unknown,1102.0,Unknown,1.0,2,Unknown,0,2,Female,94.0,3,2,Sales Executive,4,Unknown,6982.03,19479.0,8,Yes,Yes,11.0,3,1,,0.0,8,0,1,6,0,0,5,1982,581.84,,No
35,No,Travel Rarely,809.0,Research & Development,16.0,3,Medical,0,1,Male,84.0,4,1,Laboratory Technician,2,Married,3299.17,16479.0,0,Yes,Unknown,13.0,3,3,,1.0,6,5,3,5,0,0,3,1988,274.93,,No
29,No,Travel Rarely,1328.0,Unknown,2.0,3,Life Sciences,94,3,Male,76.0,3,1,Research Scientist,2,Married,3314.25,4956.0,0,Yes,No,23.0,4,4,,1.0,0,3,3,5,0,0,4,1994,276.19,,No
32,No,Travel Rarely,548.0,Unknown,1.0,3,Life Sciences,0,2,Male,66.0,3,2,Research Scientist,2,Unknown,3314.25,7346.0,1,Yes,No,17.0,3,2,80.0,2.0,10,3,3,10,0,0,9,1991,276.19,,Yes
35,No,Travel Rarely,1214.0,Unknown,1.0,3,Medical,0,2,Male,30.0,2,1,Research Scientist,3,Single,3314.25,26278.0,1,Yes,No,18.0,3,1,,0.0,6,3,3,6,0,0,4,1988,276.19,,No
56,No,Unknown,807.05,Unknown,13.0,3,Unknown,112,4,Male,65.99,1,3,Manufacturing Director,4,Unknown,7350.56,21698.0,4,Yes,No,11.0,3,1,,0.0,37,3,2,6,0,0,2,1967,612.55,,Yes
28,No,Unknown,120.0,Unknown,4.0,3,Medical,129,2,Male,43.0,3,2,Sales Executive,3,Unknown,4221.0,8863.0,1,Yes,Unknown,15.0,3,2,80.0,0.0,5,3,4,5,0,0,4,1995,351.75,,Yes
25,Yes,Travel Rarely,240.0,Unknown,5.0,3,Unknown,142,3,Male,46.0,2,2,Sales Executive,3,Single,6982.03,26959.0,1,Yes,Yes,11.0,3,4,,0.0,0,1,3,6,0,0,3,1998,581.84,,Yes
56,Yes,Unknown,441.0,Unknown,14.0,4,Life Sciences,161,2,Female,72.0,3,1,Research Scientist,2,Unknown,4963.0,4510.0,9,Yes,Unknown,18.0,3,1,,3.0,7,2,3,5,0,4,3,1967,413.58,,Yes
26,No,Unknown,841.0,Research & Development,6.0,3,Unknown,164,3,Female,46.0,2,1,Research Scientist,2,Married,3314.25,23300.0,1,Yes,Unknown,19.0,3,3,,0.0,5,3,2,5,0,4,3,1997,276.19,,No
32,Yes,Unknown,1033.0,Unknown,9.0,3,Medical,190,1,Female,41.0,3,1,Laboratory Technician,1,Unknown,4200.0,10224.0,7,Yes,No,22.0,4,1,80.0,0.0,0,2,4,5,0,0,4,1991,350.0,,No
30,No,Travel Rarely,807.05,Unknown,18.0,3,Life Sciences,194,1,Female,75.0,3,1,Research Scientist,3,Single,3314.25,23910.0,1,Yes,No,14.0,3,3,80.0,0.0,0,4,2,5,0,0,4,1993,276.19,,Yes
50,No,Travel Rarely,1452.0,Unknown,11.0,3,Unknown,226,3,Female,53.0,3,2,Manager,2,Unknown,17421.96,17053.0,3,Yes,Unknown,15.0,3,2,,0.0,0,5,3,5,0,4,4,1973,1451.83,,No
32,No,Unknown,120.0,Unknown,6.0,3,Life Sciences,231,3,Male,43.0,3,1,Research Scientist,3,Unknown,3314.25,12430.0,3,Yes,No,20.0,4,1,,0.0,8,2,0,5,0,1,4,1991,276.19,,No
45,No,Travel Rarely,1268.0,Unknown,4.0,2,Unknown,240,3,Female,30.0,3,2,Sales Executive,1,Unknown,5006.0,6319.0,4,Yes,Unknown,11.0,3,1,,1.0,9,3,4,5,0,0,3,1978,417.17,,No
43,No,Unknown,807.05,Unknown,7.0,3,Unknown,262,4,Male,37.0,4,1,Research Scientist,4,Divorced,3314.25,5228.0,4,Yes,No,14.0,3,4,,3.0,7,3,4,5,0,2,2,1980,276.19,,Yes
